lastupdatedate,town_no,town,towntotalcases,townconfirmedcases,townprobablecases,towncaserate,towntotaldeaths,townconfirmeddeaths,townprobabledeaths,peopletested,ratetested100k,numberoftests,numberofpositives,numberofnegatives,numberofindeterminates
2020-05-01T04:00:00Z,70,Killingworth,13,,,204,4,,,,,,,,
2020-05-01T04:00:00Z,71,Lebanon,16,,,222,1,,,,,,,,
2020-05-01T04:00:00Z,72,Ledyard,12,,,81,1,,,,,,,,
2020-05-01T04:00:00Z,73,Lisbon,5,,,118,0,,,,,,,,
2020-05-01T04:00:00Z,74,Litchfield,29,,,357,2,,,,,,,,
2020-05-01T04:00:00Z,75,Lyme,2,,,86,0,,,,,,,,
2020-05-01T04:00:00Z,76,Madison,94,,,519,11,,,,,,,,
2020-05-01T04:00:00Z,77,Manchester,345,,,598,42,,,,,,,,
2020-05-01T04:00:00Z,78,Mansfield,20,,,77,1,,,,,,,,
2020-05-01T04:00:00Z,79,Marlborough,40,,,629,1,,,,,,,,
2020-05-01T04:00:00Z,80,Meriden,385,,,647,31,,,,,,,,
2020-05-01T04:00:00Z,81,Middlebury,35,,,453,2,,,,,,,,
2020-05-01T04:00:00Z,82,Middlefield,11,,,251,0,,,,,,,,
2020-05-01T04:00:00Z,83,Middletown,338,,,732,42,,,,,,,,
2020-05-01T04:00:00Z,84,Milford,485,,,887,48,,,,,,,,
2020-05-01T04:00:00Z,85,Monroe,78,,,401,6,,,,,,,,
2020-05-01T04:00:00Z,86,Montville,66,,,353,0,,,,,,,,
2020-05-01T04:00:00Z,87,Morris,11,,,486,0,,,,,,,,
2020-05-01T04:00:00Z,88,Naugatuck,186,,,594,2,,,,,,,,
2020-05-01T04:00:00Z,89,New Britain,498,,,687,36,,,,,,,,
2020-05-01T04:00:00Z,90,New Canaan,142,,,703,23,,,,,,,,
2020-05-01T04:00:00Z,91,New Fairfield,99,,,713,1,,,,,,,,
2020-05-01T04:00:00Z,92,New Hartford,21,,,314,1,,,,,,,,
2020-05-01T04:00:00Z,93,New Haven,1664,,,1276,62,,,,,,,,
2020-05-01T04:00:00Z,95,New London,80,,,297,2,,,,,,,,
2020-05-01T04:00:00Z,96,New Milford,214,,,793,11,,,,,,,,
2020-05-01T04:00:00Z,94,Newington,214,,,711,28,,,,,,,,
2020-05-01T04:00:00Z,97,Newtown,111,,,400,8,,,,,,,,
2020-05-01T04:00:00Z,98,Norfolk,7,,,427,0,,,,,,,,
2020-05-01T04:00:00Z,99,North Branford,59,,,417,2,,,,,,,,
2020-05-01T04:00:00Z,100,North Canaan,4,,,123,1,,,,,,,,
2020-05-01T04:00:00Z,101,North Haven,184,,,777,11,,,,,,,,
2020-05-01T04:00:00Z,102,North Stonington,4,,,76,0,,,,,,,,
2020-05-01T04:00:00Z,103,Norwalk,1561,,,1753,79,,,,,,,,
2020-05-01T04:00:00Z,104,Norwich,44,,,112,2,,,,,,,,
2020-05-01T04:00:00Z,105,Old Lyme,14,,,190,1,,,,,,,,
2020-05-01T04:00:00Z,106,Old Saybrook,21,,,208,0,,,,,,,,
2020-05-01T04:00:00Z,107,Orange,97,,,695,2,,,,,,,,
2020-05-01T04:00:00Z,108,Oxford,60,,,454,2,,,,,,,,
2020-05-01T04:00:00Z,109,Plainfield,22,,,145,0,,,,,,,,
2020-05-01T04:00:00Z,110,Plainville,104,,,590,12,,,,,,,,
2020-05-01T04:00:00Z,111,Plymouth,47,,,404,1,,,,,,,,
2020-05-01T04:00:00Z,112,Pomfret,10,,,238,0,,,,,,,,
2020-05-01T04:00:00Z,113,Portland,51,,,548,12,,,,,,,,
2020-05-01T04:00:00Z,114,Preston,4,,,86,0,,,,,,,,
2020-05-01T04:00:00Z,115,Prospect,36,,,368,0,,,,,,,,
2020-05-01T04:00:00Z,116,Putnam,15,,,160,0,,,,,,,,
2020-05-01T04:00:00Z,117,Redding,60,,,658,8,,,,,,,,
2020-05-01T04:00:00Z,118,Ridgefield,179,,,716,32,,,,,,,,
2020-05-01T04:00:00Z,119,Rocky Hill,228,,,1132,40,,,,,,,,
2020-05-01T04:00:00Z,120,Roxbury,6,,,278,1,,,,,,,,
2020-05-01T04:00:00Z,121,Salem,3,,,73,0,,,,,,,,
2020-05-01T04:00:00Z,122,Salisbury,7,,,195,0,,,,,,,,
2020-05-01T04:00:00Z,123,Scotland,0,,,0,0,,,,,,,,
2020-05-01T04:00:00Z,124,Seymour,151,,,915,26,,,,,,,,
2020-05-01T04:00:00Z,125,Sharon,14,,,518,0,,,,,,,,
2020-05-01T04:00:00Z,126,Shelton,429,,,1044,100,,,,,,,,
2020-05-01T04:00:00Z,127,Sherman,12,,,332,2,,,,,,,,
2020-05-01T04:00:00Z,128,Simsbury,74,,,296,6,,,,,,,,
2020-05-01T04:00:00Z,129,Somers,67,,,618,1,,,,,,,,
2020-05-01T04:00:00Z,132,South Windsor,91,,,349,20,,,,,,,,
2020-05-01T04:00:00Z,130,Southbury,142,,,722,21,,,,,,,,
2020-05-01T04:00:00Z,131,Southington,182,,,415,11,,,,,,,,
2020-05-01T04:00:00Z,133,Sprague,2,,,69,0,,,,,,,,
2020-05-01T04:00:00Z,134,Stafford,82,,,690,17,,,,,,,,
2020-05-01T04:00:00Z,135,Stamford,2460,,,1896,135,,,,,,,,
2020-05-01T04:00:00Z,136,Sterling,2,,,53,0,,,,,,,,
2020-05-01T04:00:00Z,137,Stonington,26,,,141,4,,,,,,,,
2020-05-01T04:00:00Z,138,Stratford,573,,,1103,45,,,,,,,,
2020-05-01T04:00:00Z,139,Suffield,94,,,597,16,,,,,,,,
2020-05-01T04:00:00Z,140,Thomaston,40,,,529,0,,,,,,,,
2020-05-01T04:00:00Z,141,Thompson,16,,,170,1,,,,,,,,
2020-05-01T04:00:00Z,142,Tolland,35,,,239,1,,,,,,,,
2020-05-01T04:00:00Z,143,Torrington,344,,,1005,57,,,,,,,,
2020-05-01T04:00:00Z,144,Trumbull,384,,,1073,60,,,,,,,,
2020-05-01T04:00:00Z,145,Union,2,,,238,0,,,,,,,,
2020-05-01T04:00:00Z,146,Vernon,132,,,450,10,,,,,,,,
2020-05-01T04:00:00Z,147,Voluntown,7,,,276,1,,,,,,,,
2020-05-01T04:00:00Z,148,Wallingford,274,,,615,20,,,,,,,,
2020-05-01T04:00:00Z,149,Warren,4,,,286,0,,,,,,,,
2020-05-01T04:00:00Z,150,Washington,18,,,524,1,,,,,,,,
2020-05-01T04:00:00Z,151,Waterbury,1355,,,1254,107,,,,,,,,
2020-05-01T04:00:00Z,152,Waterford,118,,,625,12,,,,,,,,
2020-05-01T04:00:00Z,153,Watertown,93,,,430,4,,,,,,,,
2020-05-01T04:00:00Z,155,West Hartford,332,,,527,51,,,,,,,,
2020-05-01T04:00:00Z,156,West Haven,759,,,1383,37,,,,,,,,
2020-05-01T04:00:00Z,154,Westbrook,16,,,231,1,,,,,,,,
2020-05-01T04:00:00Z,157,Weston,60,,,586,1,,,,,,,,
2020-05-01T04:00:00Z,158,Westport,247,,,879,16,,,,,,,,
2020-05-01T04:00:00Z,159,Wethersfield,156,,,598,8,,,,,,,,
2020-05-01T04:00:00Z,160,Willington,5,,,85,0,,,,,,,,
2020-05-01T04:00:00Z,161,Wilton,159,,,864,32,,,,,,,,
2020-05-01T04:00:00Z,162,Winchester,45,,,422,2,,,,,,,,
2020-05-01T04:00:00Z,163,Windham,61,,,247,1,,,,,,,,
2020-05-01T04:00:00Z,164,Windsor,329,,,1144,76,,,,,,,,
2020-05-01T04:00:00Z,165,Windsor Locks,44,,,342,2,,,,,,,,
2020-05-01T04:00:00Z,166,Wolcott,76,,,456,5,,,,,,,,
2020-05-01T04:00:00Z,167,Woodbridge,102,,,1158,21,,,,,,,,
2020-05-01T04:00:00Z,168,Woodbury,34,,,357,2,,,,,,,,
2020-05-01T04:00:00Z,169,Woodstock,11,,,140,0,,,,,,,,
2020-05-02T04:00:00Z,1,Andover,6,,,186,0,,,,,,,,
2020-05-02T04:00:00Z,2,Ansonia,178,,,951,5,,,,,,,,
2020-05-02T04:00:00Z,3,Ashford,10,,,235,0,,,,,,,,
2020-05-02T04:00:00Z,4,Avon,55,,,301,9,,,,,,,,
2020-05-02T04:00:00Z,5,Barkhamsted,16,,,442,0,,,,,,,,
2020-05-02T04:00:00Z,6,Beacon Falls,37,,,599,0,,,,,,,,
2020-05-02T04:00:00Z,7,Berlin,113,,,553,7,,,,,,,,
2020-05-02T04:00:00Z,8,Bethany,21,,,383,0,,,,,,,,
2020-05-02T04:00:00Z,9,Bethel,194,,,984,15,,,,,,,,
2020-05-02T04:00:00Z,10,Bethlehem,10,,,292,1,,,,,,,,
2020-05-02T04:00:00Z,11,Bloomfield,293,,,1376,50,,,,,,,,
2020-05-02T04:00:00Z,12,Bolton,13,,,266,3,,,,,,,,
2020-05-02T04:00:00Z,13,Bozrah,5,,,197,0,,,,,,,,
2020-05-02T04:00:00Z,14,Branford,267,,,953,27,,,,,,,,
2020-05-02T04:00:00Z,15,Bridgeport,2099,,,1449,96,,,,,,,,
2020-05-02T04:00:00Z,16,Bridgewater,5,,,305,0,,,,,,,,
2020-05-02T04:00:00Z,17,Bristol,395,,,658,51,,,,,,,,
2020-05-02T04:00:00Z,18,Brookfield,135,,,794,5,,,,,,,,
2020-05-02T04:00:00Z,19,Brooklyn,13,,,157,0,,,,,,,,
2020-05-02T04:00:00Z,20,Burlington,18,,,186,1,,,,,,,,
2020-05-02T04:00:00Z,21,Canaan,0,,,0,0,,,,,,,,
2020-05-02T04:00:00Z,22,Canterbury,9,,,176,0,,,,,,,,
2020-05-02T04:00:00Z,23,Canton,65,,,633,19,,,,,,,,
2020-05-02T04:00:00Z,24,Chaplin,1,,,44,0,,,,,,,,
2020-05-02T04:00:00Z,25,Cheshire,131,,,449,14,,,,,,,,
2020-05-02T04:00:00Z,26,Chester,40,,,946,8,,,,,,,,
2020-05-02T04:00:00Z,27,Clinton,29,,,224,2,,,,,,,,
2020-05-02T04:00:00Z,28,Colchester,23,,,144,1,,,,,,,,
2020-05-02T04:00:00Z,29,Colebrook,2,,,142,0,,,,,,,,
2020-05-02T04:00:00Z,30,Columbia,12,,,223,0,,,,,,,,
2020-05-02T04:00:00Z,31,Cornwall,3,,,219,0,,,,,,,,
2020-05-02T04:00:00Z,32,Coventry,25,,,201,0,,,,,,,,
2020-05-02T04:00:00Z,33,Cromwell,76,,,547,10,,,,,,,,
2020-05-02T04:00:00Z,34,Danbury,1421,,,1677,80,,,,,,,,
2020-05-02T04:00:00Z,35,Darien,188,,,864,5,,,,,,,,
2020-05-02T04:00:00Z,36,Deep River,9,,,202,1,,,,,,,,
2020-05-02T04:00:00Z,37,Derby,109,,,871,2,,,,,,,,
2020-05-02T04:00:00Z,38,Durham,21,,,292,1,,,,,,,,
2020-05-02T04:00:00Z,40,East Granby,4,,,78,0,,,,,,,,
2020-05-02T04:00:00Z,41,East Haddam,9,,,100,0,,,,,,,,
2020-05-02T04:00:00Z,42,East Hampton,33,,,257,4,,,,,,,,
2020-05-02T04:00:00Z,43,East Hartford,482,,,964,57,,,,,,,,
2020-05-02T04:00:00Z,44,East Haven,306,,,1066,30,,,,,,,,
2020-05-02T04:00:00Z,45,East Lyme,77,,,413,7,,,,,,,,
2020-05-02T04:00:00Z,47,East Windsor,52,,,457,4,,,,,,,,
2020-05-02T04:00:00Z,39,Eastford,7,,,391,0,,,,,,,,
2020-05-02T04:00:00Z,46,Easton,26,,,346,1,,,,,,,,
2020-05-02T04:00:00Z,48,Ellington,38,,,233,4,,,,,,,,
2020-05-02T04:00:00Z,49,Enfield,308,,,693,17,,,,,,,,
2020-05-02T04:00:00Z,50,Essex,16,,,240,1,,,,,,,,
2020-05-02T04:00:00Z,51,Fairfield,412,,,665,57,,,,,,,,
2020-05-02T04:00:00Z,52,Farmington,161,,,631,19,,,,,,,,
2020-05-02T04:00:00Z,53,Franklin,2,,,103,0,,,,,,,,
2020-05-02T04:00:00Z,54,Glastonbury,184,,,533,47,,,,,,,,
2020-05-02T04:00:00Z,55,Goshen,8,,,278,0,,,,,,,,
2020-05-02T04:00:00Z,56,Granby,14,,,123,1,,,,,,,,
2020-05-02T04:00:00Z,57,Greenwich,682,,,1087,39,,,,,,,,
2020-05-02T04:00:00Z,58,Griswold,19,,,164,1,,,,,,,,
2020-05-02T04:00:00Z,59,Groton,86,,,222,10,,,,,,,,
2020-05-02T04:00:00Z,60,Guilford,79,,,356,3,,,,,,,,
2020-05-02T04:00:00Z,61,Haddam,21,,,255,0,,,,,,,,
2020-05-02T04:00:00Z,62,Hamden,657,,,1078,49,,,,,,,,
2020-05-02T04:00:00Z,63,Hampton,1,,,54,0,,,,,,,,
2020-05-02T04:00:00Z,64,Hartford,1154,,,941,90,,,,,,,,
2020-05-02T04:00:00Z,65,Hartland,5,,,236,0,,,,,,,,
2020-05-02T04:00:00Z,66,Harwinton,26,,,479,2,,,,,,,,
2020-05-02T04:00:00Z,67,Hebron,15,,,158,2,,,,,,,,
2020-05-02T04:00:00Z,68,Kent,7,,,251,0,,,,,,,,
2020-05-02T04:00:00Z,69,Killingly,21,,,121,0,,,,,,,,
2020-05-02T04:00:00Z,70,Killingworth,12,,,188,4,,,,,,,,
2020-05-02T04:00:00Z,71,Lebanon,16,,,222,1,,,,,,,,
2020-05-02T04:00:00Z,72,Ledyard,12,,,81,1,,,,,,,,
2020-05-02T04:00:00Z,73,Lisbon,5,,,118,0,,,,,,,,
2020-05-02T04:00:00Z,74,Litchfield,29,,,357,2,,,,,,,,
2020-05-02T04:00:00Z,75,Lyme,2,,,86,0,,,,,,,,
2020-05-02T04:00:00Z,76,Madison,94,,,519,11,,,,,,,,
2020-05-02T04:00:00Z,77,Manchester,355,,,615,44,,,,,,,,
2020-05-02T04:00:00Z,78,Mansfield,20,,,77,1,,,,,,,,
2020-05-02T04:00:00Z,79,Marlborough,40,,,629,1,,,,,,,,
2020-05-02T04:00:00Z,80,Meriden,401,,,673,33,,,,,,,,
2020-05-02T04:00:00Z,81,Middlebury,34,,,440,2,,,,,,,,
2020-05-02T04:00:00Z,82,Middlefield,12,,,274,0,,,,,,,,
2020-05-02T04:00:00Z,83,Middletown,341,,,739,47,,,,,,,,
2020-05-02T04:00:00Z,84,Milford,485,,,887,50,,,,,,,,
2020-05-02T04:00:00Z,85,Monroe,79,,,406,6,,,,,,,,
2020-05-02T04:00:00Z,86,Montville,67,,,358,0,,,,,,,,
2020-05-02T04:00:00Z,87,Morris,12,,,531,0,,,,,,,,
2020-05-02T04:00:00Z,88,Naugatuck,190,,,607,3,,,,,,,,
2020-05-02T04:00:00Z,89,New Britain,522,,,720,37,,,,,,,,
2020-05-02T04:00:00Z,90,New Canaan,143,,,707,23,,,,,,,,
2020-05-02T04:00:00Z,91,New Fairfield,100,,,721,1,,,,,,,,
2020-05-02T04:00:00Z,92,New Hartford,22,,,329,2,,,,,,,,
2020-05-02T04:00:00Z,93,New Haven,1676,,,1285,63,,,,,,,,
2020-05-02T04:00:00Z,95,New London,81,,,301,2,,,,,,,,
2020-05-02T04:00:00Z,96,New Milford,213,,,790,11,,,,,,,,
2020-05-02T04:00:00Z,94,Newington,218,,,724,32,,,,,,,,
2020-05-02T04:00:00Z,97,Newtown,116,,,418,9,,,,,,,,
2020-05-02T04:00:00Z,98,Norfolk,7,,,427,0,,,,,,,,
2020-05-02T04:00:00Z,99,North Branford,60,,,424,2,,,,,,,,
2020-05-02T04:00:00Z,100,North Canaan,4,,,123,1,,,,,,,,
2020-05-02T04:00:00Z,101,North Haven,183,,,772,11,,,,,,,,
2020-05-02T04:00:00Z,102,North Stonington,6,,,114,0,,,,,,,,
2020-05-02T04:00:00Z,103,Norwalk,1586,,,1781,83,,,,,,,,
2020-05-02T04:00:00Z,104,Norwich,47,,,120,2,,,,,,,,
2020-05-02T04:00:00Z,105,Old Lyme,14,,,190,1,,,,,,,,
2020-05-02T04:00:00Z,106,Old Saybrook,22,,,218,0,,,,,,,,
2020-05-02T04:00:00Z,107,Orange,96,,,688,2,,,,,,,,
2020-05-02T04:00:00Z,108,Oxford,64,,,484,2,,,,,,,,
2020-05-02T04:00:00Z,109,Plainfield,23,,,152,0,,,,,,,,
2020-05-02T04:00:00Z,110,Plainville,109,,,619,13,,,,,,,,
2020-05-02T04:00:00Z,111,Plymouth,46,,,395,1,,,,,,,,
2020-05-02T04:00:00Z,112,Pomfret,10,,,238,0,,,,,,,,
2020-05-02T04:00:00Z,113,Portland,51,,,548,12,,,,,,,,
2020-05-02T04:00:00Z,114,Preston,5,,,108,0,,,,,,,,
2020-05-02T04:00:00Z,115,Prospect,37,,,378,0,,,,,,,,
2020-05-02T04:00:00Z,116,Putnam,17,,,181,0,,,,,,,,
2020-05-02T04:00:00Z,117,Redding,60,,,658,8,,,,,,,,
2020-05-02T04:00:00Z,118,Ridgefield,180,,,720,32,,,,,,,,
2020-05-02T04:00:00Z,119,Rocky Hill,232,,,1152,42,,,,,,,,
2020-05-02T04:00:00Z,120,Roxbury,6,,,278,1,,,,,,,,
2020-05-02T04:00:00Z,121,Salem,3,,,73,0,,,,,,,,
2020-05-02T04:00:00Z,122,Salisbury,8,,,222,0,,,,,,,,
2020-05-02T04:00:00Z,123,Scotland,0,,,0,0,,,,,,,,
2020-05-02T04:00:00Z,124,Seymour,162,,,981,30,,,,,,,,
2020-05-02T04:00:00Z,125,Sharon,15,,,555,0,,,,,,,,
2020-05-02T04:00:00Z,126,Shelton,436,,,1061,100,,,,,,,,
2020-05-02T04:00:00Z,127,Sherman,12,,,332,2,,,,,,,,
2020-05-02T04:00:00Z,128,Simsbury,75,,,300,6,,,,,,,,
2020-05-02T04:00:00Z,129,Somers,71,,,655,1,,,,,,,,
2020-05-02T04:00:00Z,132,South Windsor,95,,,365,21,,,,,,,,
2020-05-02T04:00:00Z,130,Southbury,143,,,728,22,,,,,,,,
2020-05-02T04:00:00Z,131,Southington,188,,,429,12,,,,,,,,
2020-05-02T04:00:00Z,133,Sprague,2,,,69,0,,,,,,,,
2020-05-02T04:00:00Z,134,Stafford,83,,,698,17,,,,,,,,
2020-05-02T04:00:00Z,135,Stamford,2491,,,1919,142,,,,,,,,
2020-05-02T04:00:00Z,136,Sterling,2,,,53,0,,,,,,,,
2020-05-02T04:00:00Z,137,Stonington,27,,,146,5,,,,,,,,
2020-05-02T04:00:00Z,138,Stratford,583,,,1122,47,,,,,,,,
2020-05-02T04:00:00Z,139,Suffield,94,,,597,16,,,,,,,,
2020-05-02T04:00:00Z,140,Thomaston,42,,,556,0,,,,,,,,
2020-05-02T04:00:00Z,141,Thompson,17,,,181,1,,,,,,,,
2020-05-02T04:00:00Z,142,Tolland,36,,,246,1,,,,,,,,
2020-05-02T04:00:00Z,143,Torrington,358,,,1046,59,,,,,,,,
2020-05-02T04:00:00Z,144,Trumbull,391,,,1092,64,,,,,,,,
2020-05-02T04:00:00Z,145,Union,2,,,238,0,,,,,,,,
2020-05-02T04:00:00Z,146,Vernon,134,,,457,10,,,,,,,,
2020-05-02T04:00:00Z,147,Voluntown,7,,,276,1,,,,,,,,
2020-05-02T04:00:00Z,148,Wallingford,282,,,633,24,,,,,,,,
2020-05-02T04:00:00Z,149,Warren,4,,,286,0,,,,,,,,
2020-05-02T04:00:00Z,150,Washington,18,,,524,1,,,,,,,,
2020-05-02T04:00:00Z,151,Waterbury,1388,,,1284,111,,,,,,,,
2020-05-02T04:00:00Z,152,Waterford,117,,,619,11,,,,,,,,
2020-05-02T04:00:00Z,153,Watertown,94,,,434,4,,,,,,,,
2020-05-02T04:00:00Z,155,West Hartford,336,,,534,57,,,,,,,,
2020-05-02T04:00:00Z,156,West Haven,762,,,1389,41,,,,,,,,
2020-05-02T04:00:00Z,154,Westbrook,15,,,217,1,,,,,,,,
2020-05-02T04:00:00Z,157,Weston,60,,,586,1,,,,,,,,
2020-05-02T04:00:00Z,158,Westport,247,,,879,16,,,,,,,,
2020-05-02T04:00:00Z,159,Wethersfield,166,,,636,8,,,,,,,,
2020-05-02T04:00:00Z,160,Willington,6,,,102,0,,,,,,,,
2020-05-02T04:00:00Z,161,Wilton,160,,,870,33,,,,,,,,
2020-05-02T04:00:00Z,162,Winchester,46,,,432,2,,,,,,,,
2020-05-02T04:00:00Z,163,Windham,69,,,279,1,,,,,,,,
2020-05-02T04:00:00Z,164,Windsor,332,,,1154,78,,,,,,,,
2020-05-02T04:00:00Z,165,Windsor Locks,47,,,365,2,,,,,,,,
2020-05-02T04:00:00Z,166,Wolcott,79,,,475,6,,,,,,,,
2020-05-02T04:00:00Z,167,Woodbridge,103,,,1170,22,,,,,,,,
2020-05-02T04:00:00Z,168,Woodbury,35,,,367,2,,,,,,,,
2020-05-02T04:00:00Z,169,Woodstock,11,,,140,0,,,,,,,,
2020-05-03T04:00:00Z,1,Andover,6,,,186,0,,,,,,,,
2020-05-03T04:00:00Z,2,Ansonia,180,,,961,5,,,,,,,,
2020-05-03T04:00:00Z,3,Ashford,10,,,235,0,,,,,,,,
2020-05-03T04:00:00Z,4,Avon,57,,,311,10,,,,,,,,
2020-05-03T04:00:00Z,5,Barkhamsted,16,,,442,0,,,,,,,,
2020-05-03T04:00:00Z,6,Beacon Falls,40,,,647,0,,,,,,,,
2020-05-03T04:00:00Z,7,Berlin,113,,,553,8,,,,,,,,
2020-05-03T04:00:00Z,8,Bethany,21,,,383,0,,,,,,,,
2020-05-03T04:00:00Z,9,Bethel,197,,,999,15,,,,,,,,
2020-05-03T04:00:00Z,10,Bethlehem,10,,,292,1,,,,,,,,
2020-05-03T04:00:00Z,11,Bloomfield,296,,,1390,52,,,,,,,,
2020-05-03T04:00:00Z,12,Bolton,13,,,266,3,,,,,,,,
2020-05-03T04:00:00Z,13,Bozrah,5,,,197,0,,,,,,,,
2020-05-03T04:00:00Z,14,Branford,270,,,964,28,,,,,,,,
2020-05-03T04:00:00Z,15,Bridgeport,2127,,,1468,100,,,,,,,,
2020-05-03T04:00:00Z,16,Bridgewater,5,,,305,0,,,,,,,,
2020-05-03T04:00:00Z,17,Bristol,399,,,665,51,,,,,,,,
2020-05-03T04:00:00Z,18,Brookfield,136,,,800,7,,,,,,,,
2020-05-03T04:00:00Z,19,Brooklyn,13,,,157,0,,,,,,,,
2020-05-03T04:00:00Z,20,Burlington,18,,,186,1,,,,,,,,
2020-05-03T04:00:00Z,21,Canaan,0,,,0,0,,,,,,,,
2020-05-03T04:00:00Z,22,Canterbury,9,,,176,0,,,,,,,,
2020-05-03T04:00:00Z,23,Canton,66,,,643,21,,,,,,,,
2020-05-03T04:00:00Z,24,Chaplin,1,,,44,0,,,,,,,,
2020-05-03T04:00:00Z,25,Cheshire,137,,,470,14,,,,,,,,
2020-05-03T04:00:00Z,26,Chester,40,,,946,8,,,,,,,,
2020-05-03T04:00:00Z,27,Clinton,29,,,224,2,,,,,,,,
2020-05-03T04:00:00Z,28,Colchester,25,,,157,1,,,,,,,,
2020-05-03T04:00:00Z,29,Colebrook,2,,,142,0,,,,,,,,
2020-05-03T04:00:00Z,30,Columbia,12,,,223,0,,,,,,,,
2020-05-03T04:00:00Z,31,Cornwall,3,,,219,0,,,,,,,,
2020-05-03T04:00:00Z,32,Coventry,25,,,201,0,,,,,,,,
2020-05-03T04:00:00Z,33,Cromwell,76,,,547,11,,,,,,,,
2020-05-03T04:00:00Z,34,Danbury,1433,,,1691,85,,,,,,,,
2020-05-03T04:00:00Z,35,Darien,192,,,883,5,,,,,,,,
2020-05-03T04:00:00Z,36,Deep River,9,,,202,1,,,,,,,,
2020-05-03T04:00:00Z,37,Derby,109,,,871,2,,,,,,,,
2020-05-03T04:00:00Z,38,Durham,21,,,292,1,,,,,,,,
2020-05-03T04:00:00Z,40,East Granby,5,,,97,0,,,,,,,,
2020-05-03T04:00:00Z,41,East Haddam,10,,,111,1,,,,,,,,
2020-05-03T04:00:00Z,42,East Hampton,33,,,257,4,,,,,,,,
2020-05-03T04:00:00Z,43,East Hartford,488,,,976,59,,,,,,,,
2020-05-03T04:00:00Z,44,East Haven,307,,,1070,30,,,,,,,,
2020-05-03T04:00:00Z,45,East Lyme,82,,,440,8,,,,,,,,
2020-05-03T04:00:00Z,47,East Windsor,53,,,466,6,,,,,,,,
2020-05-03T04:00:00Z,39,Eastford,7,,,391,0,,,,,,,,
2020-05-03T04:00:00Z,46,Easton,27,,,359,1,,,,,,,,
2020-05-03T04:00:00Z,48,Ellington,38,,,233,4,,,,,,,,
2020-05-03T04:00:00Z,49,Enfield,309,,,695,17,,,,,,,,
2020-05-03T04:00:00Z,50,Essex,16,,,240,1,,,,,,,,
2020-05-03T04:00:00Z,51,Fairfield,423,,,683,68,,,,,,,,
2020-05-03T04:00:00Z,52,Farmington,161,,,631,19,,,,,,,,
2020-05-03T04:00:00Z,53,Franklin,2,,,103,0,,,,,,,,
2020-05-03T04:00:00Z,54,Glastonbury,187,,,542,48,,,,,,,,
2020-05-03T04:00:00Z,55,Goshen,8,,,278,0,,,,,,,,
2020-05-03T04:00:00Z,56,Granby,14,,,123,1,,,,,,,,
2020-05-03T04:00:00Z,57,Greenwich,697,,,1111,40,,,,,,,,
2020-05-03T04:00:00Z,58,Griswold,19,,,164,1,,,,,,,,
2020-05-03T04:00:00Z,59,Groton,86,,,222,10,,,,,,,,
2020-05-03T04:00:00Z,60,Guilford,79,,,356,5,,,,,,,,
2020-05-03T04:00:00Z,61,Haddam,21,,,255,0,,,,,,,,
2020-05-03T04:00:00Z,62,Hamden,669,,,1098,52,,,,,,,,
2020-05-03T04:00:00Z,63,Hampton,1,,,54,0,,,,,,,,
2020-05-03T04:00:00Z,64,Hartford,1167,,,952,96,,,,,,,,
2020-05-03T04:00:00Z,65,Hartland,5,,,236,0,,,,,,,,
2020-05-03T04:00:00Z,66,Harwinton,26,,,479,2,,,,,,,,
2020-05-03T04:00:00Z,67,Hebron,15,,,158,2,,,,,,,,
2020-05-03T04:00:00Z,68,Kent,7,,,251,0,,,,,,,,
2020-05-03T04:00:00Z,69,Killingly,21,,,121,0,,,,,,,,
2020-05-03T04:00:00Z,70,Killingworth,12,,,188,4,,,,,,,,
2020-05-03T04:00:00Z,71,Lebanon,16,,,222,1,,,,,,,,
2020-05-03T04:00:00Z,72,Ledyard,13,,,88,1,,,,,,,,
2020-05-03T04:00:00Z,73,Lisbon,5,,,118,0,,,,,,,,
2020-05-03T04:00:00Z,74,Litchfield,29,,,357,3,,,,,,,,
2020-05-03T04:00:00Z,75,Lyme,2,,,86,0,,,,,,,,
2020-05-03T04:00:00Z,76,Madison,96,,,530,12,,,,,,,,
2020-05-03T04:00:00Z,77,Manchester,360,,,624,44,,,,,,,,
2020-05-03T04:00:00Z,78,Mansfield,20,,,77,1,,,,,,,,
2020-05-03T04:00:00Z,79,Marlborough,40,,,629,1,,,,,,,,
2020-05-03T04:00:00Z,80,Meriden,408,,,685,36,,,,,,,,
2020-05-03T04:00:00Z,81,Middlebury,33,,,427,2,,,,,,,,
2020-05-03T04:00:00Z,82,Middlefield,13,,,297,0,,,,,,,,
2020-05-03T04:00:00Z,83,Middletown,344,,,745,47,,,,,,,,
2020-05-03T04:00:00Z,84,Milford,486,,,889,52,,,,,,,,
2020-05-03T04:00:00Z,85,Monroe,79,,,406,6,,,,,,,,
2020-05-03T04:00:00Z,86,Montville,67,,,358,0,,,,,,,,
2020-05-03T04:00:00Z,87,Morris,12,,,531,0,,,,,,,,
2020-05-03T04:00:00Z,88,Naugatuck,193,,,617,4,,,,,,,,
2020-05-03T04:00:00Z,89,New Britain,527,,,727,38,,,,,,,,
2020-05-03T04:00:00Z,90,New Canaan,146,,,722,23,,,,,,,,
2020-05-03T04:00:00Z,91,New Fairfield,100,,,721,1,,,,,,,,
2020-05-03T04:00:00Z,92,New Hartford,22,,,329,2,,,,,,,,
